Time (s),HB (mM),Glu (mM),pH,label
62.5,0.12887,2.08471,7.4805,2
62.6,0.12887,2.08472,7.4805,2
62.7,0.12887,2.08474,7.4805,2
62.8,0.12887,2.08475,7.4805,2
62.9,0.12887,2.08476,7.4805,2
63,0.12887,2.08477,7.4805,2
63.1,0.12887,2.08479,7.4805,2
63.2,0.12887,2.0848,7.48049,2
63.3,0.12887,2.08482,7.48049,2
63.4,0.12887,2.08483,7.48049,2
63.5,0.12887,2.08484,7.48049,2
63.6,0.12887,2.08485,7.48049,2
63.7,0.12887,2.08487,7.48049,2
63.8,0.12888,2.08488,7.48049,2
63.9,0.12888,2.0849,7.48049,2
64,0.12888,2.08492,7.48049,2
64.1,0.12888,2.08493,7.48049,2
64.2,0.12888,2.08494,7.48049,2
64.3,0.12888,2.08495,7.48049,2
64.4,0.12888,2.08497,7.48049,2
64.5,0.12888,2.08498,7.48048,2
64.6,0.12888,2.085,7.48048,2
64.7,0.12888,2.08501,7.48048,2
64.8,0.12888,2.08502,7.48048,2
64.9,0.12888,2.08504,7.48048,2
65,0.12888,2.08505,7.48048,2
65.1,0.12888,2.08507,7.48048,2
65.2,0.12888,2.08509,7.48048,2
65.3,0.12888,2.08511,7.48048,2
65.4,0.12888,2.08512,7.48048,2
65.5,0.12888,2.08514,7.48048,2
65.6,0.12888,2.08516,7.48048,2
65.7,0.12888,2.08518,7.48048,2
65.8,0.12888,2.0852,7.48047,2
65.9,0.12888,2.08522,7.48047,2
66,0.12888,2.08524,7.48047,2
66.1,0.12888,2.08526,7.48047,2
66.2,0.12888,2.08528,7.48047,2
66.3,0.12889,2.0853,7.48047,2
